"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_002E","B08141_002M","B08141_003E","B08141_003M","B08141_004E","B08141_004M","B08141_005E","B08141_005M","B08141_006E","B08141_006M","B08141_007E","B08141_007M","B08141_008E","B08141_008M","B08141_009E","B08141_009M","B08141_010E","B08141_010M","B08141_011E","B08141_011M","B08141_012E","B08141_012M","B08141_013E","B08141_013M","B08141_014E","B08141_014M","B08141_015E","B08141_015M","B08141_016E","B08141_016M","B08141_017E","B08141_017M","B08141_018E","B08141_018M","B08141_019E","B08141_019M","B08141_020E","B08141_020M","B08141_021E","B08141_021M","B08141_022E","B08141_022M","B08141_023E","B08141_023M","B08141_024E","B08141_024M","B08141_025E","B08141_025M","B08141_026E","B08141_026M","B08141_027E","B08141_027M","B08141_028E","B08141_028M","B08141_029E","B08141_029M","B08141_030E","B08141_030M","B08141_031E","B08141_031M","B08141_032E","B08141_032M","B08141_033E","B08141_033M","B08141_034E","B08141_034M","B08141_035E","B08141_035M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 or more vehicles available","Margin of Error!!Total:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!No vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!1 vehicle available","Estimate!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!2 vehicles available","Estimate!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!3 or more vehicles available","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!No vehicle available","Margin of Error!!Total:!!Walked:!!No vehicle available","Estimate!!Total:!!Walked:!!1 vehicle available","Margin of Error!!Total:!!Walked:!!1 vehicle available","Estimate!!Total:!!Walked:!!2 vehicles available","Margin of Error!!Total:!!Walked:!!2 vehicles available","Estimate!!Total:!!Walked:!!3 or more vehicles available","Margin of Error!!Total:!!Walked:!!3 or more vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!No vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!1 vehicle available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!2 vehicles available","Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Margin of Error!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!3 or more vehicles available","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!No vehicle available","Margin of Error!!Total:!!Worked from home:!!No vehicle available","Estimate!!Total:!!Worked from home:!!1 vehicle available","Margin of Error!!Total:!!Worked from home:!!1 vehicle available","Estimate!!Total:!!Worked from home:!!2 vehicles available","Margin of Error!!Total:!!Worked from home:!!2 vehicles available","Estimate!!Total:!!Worked from home:!!3 or more vehicles available","Margin of Error!!Total:!!Worked from home:!!3 or more vehicles available",
"1400000US39049007534","Census Tract 75.34; Franklin County; Ohio","1255","248","11","18","341","133","426","181","477","233","946","224","11","18","277","117","378","157","280","189","140","91","0","13","36","39","15","25","89","97","28","44","0","13","28","44","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","43","0","13","0","13","0","13","29","43","112","69","0","13","0","13","33","48","79","54",
"1400000US39049007550","Census Tract 75.50; Franklin County; Ohio","1214","259","0","13","419","134","603","272","192","121","854","206","0","13","298","137","399","174","157","100","112","92","0","13","0","13","99","91","13","20","0","13","0","13","0","13","0","13","0","13","9","14","0","13","9","14","0","13","0","13","33","31","0","13","11","18","0","13","22","25","206","138","0","13","101","120","105","82","0","13",
"1400000US39049007552","Census Tract 75.52; Franklin County; Ohio","1679","372","46","76","390","216","729","245","514","373","1247","301","27","45","345","213","443","230","432","315","259","164","19","32","0","13","203","144","37","60","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","173","131","0","13","45","46","83","81","45","57",
"1400000US39049007553","Census Tract 75.53; Franklin County; Ohio","2984","555","290","220","1056","398","1449","555","189","165","2110","402","167","163","863","413","941","318","139","122","179","127","11","22","13","21","155","118","0","18","8","13","8","13","0","18","0","18","0","18","13","24","13","24","0","18","0","18","0","18","91","122","91","122","0","18","0","18","0","18","583","339","0","18","180","90","353","321","50","61",
"1400000US39049007710","Census Tract 77.10; Franklin County; Ohio","1738","296","83","53","849","177","541","238","265","129","1084","293","10","17","469","130","423","222","182","109","238","111","11","17","120","86","68","61","39","58","158","93","51","46","107","75","0","13","0","13","11","17","0","13","0","13","0","13","11","17","22","23","11","18","11","16","0","13","0","13","225","96","0","13","142","97","50","43","33","28",
"1400000US39049007721","Census Tract 77.21; Franklin County; Ohio","2722","543","123","114","599","252","1271","531","729","464","1810","472","25","40","309","191","946","364","530","292","401","248","0","18","245","204","93","107","63","83","264","233","98","111","0","18","166","203","0","18","0","18","0","18","0","18","0","18","0","18","136","168","0","18","0","18","0","18","136","168","111","87","0","18","45","70","66","63","0","18",
"1400000US39049007722","Census Tract 77.22; Franklin County; Ohio","1877","297","87","82","463","174","934","311","393","181","1432","292","9","14","404","172","732","276","287","133","208","77","0","13","29","34","73","57","106","59","100","93","78","80","22","38","0","13","0","13","8","14","0","13","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","129","93","0","13","0","13","129","93","0","13",
"1400000US39049007730","Census Tract 77.30; Franklin County; Ohio","1916","406","10","17","596","280","937","269","373","238","1313","278","0","13","375","185","669","196","269","180","109","88","0","13","34","43","70","75","5","10","46","59","10","17","36","56","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","63","0","13","40","62","7","11","0","13","401","199","0","13","111","138","191","117","99","97",
"1400000US39049007740","Census Tract 77.40; Franklin County; Ohio","738","117","11","15","128","59","363","109","236","127","586","122","6","8","93","52","275","88","212","121","24","24","0","13","0","13","24","24","0","13","21","25","5","8","16","24","0","13","0","13","15","19","0","13","0","13","0","13","15","19","0","13","0","13","0","13","0","13","0","13","92","41","0","13","19","15","64","40","9","9",
"1400000US39049007811","Census Tract 78.11; Franklin County; Ohio","2012","221","34","41","494","140","1092","193","392","156","1482","185","0","13","323","112","856","167","303","132","141","114","0","13","81","98","53","46","7","10","35","38","20","34","0","13","8","12","7","12","15","16","0","13","15","16","0","13","0","13","49","30","0","13","9","15","40","28","0","13","290","99","14","24","66","39","135","65","75","68",
"1400000US39049007812","Census Tract 78.12; Franklin County; Ohio","2740","543","105","110","401","174","1313","399","921","439","2027","453","84","104","264","114","874","254","805","420","197","165","0","13","122","134","52","84","23","28","21","34","21","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","18","0","13","0","13","10","18","0","13","485","291","0","13","15","24","377","288","93","85",
"1400000US39049007820","Census Tract 78.20; Franklin County; Ohio","2328","311","349","177","1011","247","584","252","384","324","1220","290","16","26","565","185","300","137","339","310","329","224","0","13","83","91","246","205","0","13","394","175","271","160","109","93","0","13","14","22","243","111","62","97","150","33","0","13","31","30","0","13","0","13","0","13","0","13","0","13","142","86","0","13","104","73","38","48","0","13",
"1400000US39049007830","Census Tract 78.30; Franklin County; Ohio","2139","409","61","70","1128","278","729","326","221","233","1547","350","0","13","955","270","496","230","96","98","83","96","0","13","0","13","83","96","0","13","28","34","0","13","16","27","12","20","0","13","161","122","41","63","11","18","53","65","56","85","159","140","20","34","88","125","28","45","23","35","161","118","0","13","58","92","57","50","46","63",
"1400000US39049007922","Census Tract 79.22; Franklin County; Ohio","4281","676","133","127","695","216","2800","629","653","221","3131","651","38","61","456","147","2158","602","479","198","231","117","0","18","0","18","165","90","66","68","36","40","0","18","23","34","0","18","13","20","110","102","77","93","0","18","33","40","0","18","15","23","0","18","0","18","15","23","0","18","758","194","18","30","216","122","429","151","95","46",
"1400000US39049007931","Census Tract 79.31; Franklin County; Ohio","2342","269","28","47","428","163","1165","257","721","229","1843","274","28","47","280","139","895","223","640","220","66","52","0","13","16","24","34","43","16","18","0","13","0","13","0","13","0","13","0","13","10","15","0","13","0","13","10","15","0","13","0","13","0","13","0","13","0","13","0","13","423","153","0","13","132","102","226","115","65","42",
"1400000US39049007941","Census Tract 79.41; Franklin County; Ohio","1856","175","0","13","392","123","1027","193","437","161","1512","180","0","13","312","110","824","174","376","151","39","27","0","13","0","13","27","23","12","16","0","13","0","13","0","13","0","13","0","13","22","25","0","13","0","13","7","11","15","23","23","26","0","13","14","22","9","14","0","13","260","97","0","13","66","42","160","86","34","30",
"1400000US39049007955","Census Tract 79.55; Franklin County; Ohio","1587","212","0","13","343","116","712","243","532","194","1206","253","0","13","309","109","600","217","297","159","40","38","0","13","0","13","23","29","17","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","341","135","0","13","34","34","89","56","218","132",
"1400000US39049007956","Census Tract 79.56; Franklin County; Ohio","2414","317","11","17","348","163","1387","311","668","283","1784","244","11","17","199","99","1111","259","463","183","90","93","0","13","40","45","43","65","7","12","16","26","0","13","16","26","0","13","0","13","6","10","0","13","0","13","6","10","0","13","10","16","0","13","0","13","10","16","0","13","508","227","0","13","93","117","217","103","198","155",
"1400000US39049007957","Census Tract 79.57; Franklin County; Ohio","3169","780","0","18","936","264","1922","721","311","160","2682","762","0","18","847","269","1588","699","247","152","169","176","0","18","0","18","137","168","32","38","0","18","0","18","0","18","0","18","0","18","21","36","0","18","0","18","21","36","0","18","0","18","0","18","0","18","0","18","0","18","297","122","0","18","89","68","176","85","32","52",
"1400000US39049007958","Census Tract 79.58; Franklin County; Ohio","1587","315","0","13","143","77","874","289","570","247","1179","309","0","13","85","57","619","270","475","238","107","71","0","13","14","19","32","37","61","56","11","18","0","13","0","13","11","18","0","13","40","45","0","13","0","13","40","45","0","13","0","13","0","13","0","13","0","13","0","13","250","89","0","13","44","42","172","75","34","42",
"1400000US39049007959","Census Tract 79.59; Franklin County; Ohio","1428","454","0","13","186","73","907","452","335","118","1220","445","0","13","140","63","763","437","317","113","20","27","0","13","9","17","0","13","11","19","0","13","0","13","0","13","0","13","0","13","37","39","0","13","37","39","0","13","0","13","11","18","0","13","0","13","11","18","0","13","140","124","0","13","0","13","133","124","7","13",
"1400000US39049007960","Census Tract 79.60; Franklin County; Ohio","2626","284","0","13","498","164","1361","289","767","360","1928","253","0","13","442","158","983","255","503","227","54","44","0","13","12","18","33","36","9","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","644","231","0","13","44","38","345","147","255","214",
"1400000US39049007961","Census Tract 79.61; Franklin County; Ohio","2722","425","0","18","315","179","1011","233","1396","509","1783","412","0","18","100","73","636","163","1047","448","217","118","0","18","73","84","42","47","102","74","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","14","0","18","9","14","0","18","0","18","713","164","0","18","133","109","333","143","247","115",
"1400000US39049007962","Census Tract 79.62; Franklin County; Ohio","3232","362","86","118","641","266","1640","407","865","240","2310","355","86","118","451","261","1197","332","576","213","191","169","0","18","15","26","94","133","82","105","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","731","200","0","18","175","130","349","149","207","83",
"1400000US39049007963","Census Tract 79.63; Franklin County; Ohio","2189","640","0","13","87","55","1242","339","860","563","1345","577","0","13","73","51","550","154","722","546","120","94","0","13","0","13","110","93","10","16","22","34","0","13","0","13","22","34","0","13","0","13","0","13","0","13","0","13","0","13","21","32","0","13","0","13","21","32","0","13","681","332","0","13","14","22","539","321","128","70",
"1400000US39049007964","Census Tract 79.64; Franklin County; Ohio","3759","499","48","44","971","242","1909","558","831","252","2842","502","26","29","762","255","1390","495","664","214","240","141","0","18","66","80","121","102","53","47","7","11","0","18","0","18","0","18","7","11","0","18","0","18","0","18","0","18","0","18","28","35","22","35","0","18","6","13","0","18","642","221","0","18","143","80","392","211","107","84",
"1400000US39049007965","Census Tract 79.65; Franklin County; Ohio","2355","425","117","85","519","152","1072","369","647","374","1812","452","15","26","519","152","741","308","537","374","171","155","0","13","0","13","166","159","5","18","0","13","0","13","0","13","0","13","0","13","33","37","16","25","0","13","2","11","15","24","59","63","40","56","0","13","0","13","19","26","280","121","46","63","0","13","163","84","71","59",
"1400000US39049007966","Census Tract 79.66; Franklin County; Ohio","2983","571","28","46","719","278","1899","608","337","212","2505","594","0","18","612","245","1615","592","278","177","164","96","0","18","28","45","100","86","36","56","0","18","0","18","0","18","0","18","0","18","69","65","28","46","13","21","28","46","0","18","0","18","0","18","0","18","0","18","0","18","245","159","0","18","66","62","156","139","23","37",
"1400000US39049008001","Census Tract 80.01; Franklin County; Ohio","1752","205","0","13","91","71","729","196","932","229","1400","210","0","13","78","64","567","171","755","201","44","43","0","13","0","13","0","13","44","43","0","13","0","13","0","13","0","13","0","13","12","17","0","13","0","13","0","13","12","17","0","13","0","13","0","13","0","13","0","13","296","119","0","13","13","21","162","88","121","84",
"1400000US39049008002","Census Tract 80.02; Franklin County; Ohio","1801","436","0","13","152","94","612","173","1037","446","1496","435","0","13","78","73","500","149","918","439","81","55","0","13","15","23","33","38","33","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","0","13","6","9","0","13","218","87","0","13","59","59","73","50","86","49",
"1400000US39049008110","Census Tract 81.10; Franklin County; Ohio","2395","549","48","40","529","193","1350","559","468","274","1684","390","21","26","382","146","1084","392","197","100","387","261","7","11","67","71","75","57","238","280","16","23","0","13","16","23","0","13","0","13","32","29","20","22","12","18","0","13","0","13","7","16","0","13","0","13","7","16","0","13","269","210","0","13","52","58","184","205","33","25",
"1400000US39049008120","Census Tract 81.20; Franklin County; Ohio","1725","348","128","94","400","170","769","288","428","202","1330","295","100","83","301","128","545","226","384","188","140","65","0","13","20","27","89","63","31","31","73","89","20","30","46","69","7","12","0","13","46","56","0","13","33","52","0","13","13","22","30","38","8","15","0","13","22","35","0","13","106","103","0","13","0","13","106","103","0","13",
"1400000US39049008132","Census Tract 81.32; Franklin County; Ohio","4200","723","207","143","871","260","2733","775","389","224","3210","713","131","137","685","250","2084","753","310","193","358","205","0","18","18","29","261","178","79","99","23","39","0","18","23","39","0","18","0","18","55","61","33","53","22","37","0","18","0","18","163","112","43","68","26","38","94","76","0","18","391","194","0","18","97","95","294","178","0","18",
"1400000US39049008163","Census Tract 81.63; Franklin County; Ohio","1808","348","157","155","565","188","534","243","552","269","1289","354","0","13","416","168","519","240","354","224","362","195","54","61","131","125","9","18","168","133","75","87","67","87","8","17","0","13","0","13","52","60","36","48","0","13","0","13","16","27","0","13","0","13","0","13","0","13","0","13","30","34","0","13","10","17","6","10","14","31",
"1400000US39049008164","Census Tract 81.64; Franklin County; Ohio","2733","543","99","132","466","275","1128","425","1040","376","2181","518","16","27","372","254","965","377","828","378","383","164","0","18","89","78","144","145","150","78","0","18","0","18","0","18","0","18","0","18","83","130","83","130","0","18","0","18","0","18","14","26","0","18","0","18","0","18","14","26","72","57","0","18","5","8","19","17","48","53",
"1400000US39049008165","Census Tract 81.65; Franklin County; Ohio","1332","276","39","64","336","142","647","304","310","182","1122","290","39","64","267","135","518","286","298","178","117","88","0","13","10","18","95","82","12","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","93","67","0","13","59","54","34","50","0","13",
"1400000US39049008166","Census Tract 81.66; Franklin County; Ohio","2988","471","18","30","372","150","1580","330","1018","457","2264","451","9","15","288","117","1131","231","836","426","141","70","9","15","25","38","66","47","41","43","17","30","0","18","0","18","0","18","17","30","0","18","0","18","0","18","0","18","0","18","10","16","0","18","10","16","0","18","0","18","556","206","0","18","49","44","383","204","124","90",
"1400000US39049008167","Census Tract 81.67; Franklin County; Ohio","1650","263","73","73","314","150","658","261","605","244","1183","250","0","13","239","128","480","189","464","218","52","49","27","40","25","54","0","13","0","13","46","66","46","66","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","17","0","13","0","13","7","17","0","13","362","116","0","13","50","62","171","135","141","120",
"1400000US39049008168","Census Tract 81.68; Franklin County; Ohio","1875","384","41","66","415","158","940","295","479","327","1546","346","0","13","331","135","777","286","438","301","143","99","0","13","64","70","38","46","41","61","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","41","66","41","66","0","13","0","13","0","13","145","63","0","13","20","33","125","54","0","13",
"1400000US39049008169","Census Tract 81.69; Franklin County; Ohio","2255","430","0","13","588","241","974","423","693","255","1628","267","0","13","460","189","584","260","584","228","289","219","0","13","42","48","162","167","85","96","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","71","0","13","47","71","0","13","0","13","291","206","0","13","39","47","228","201","24","40",
"1400000US39049008170","Census Tract 81.70; Franklin County; Ohio","2309","417","25","36","276","116","997","324","1011","267","1657","275","0","18","181","91","630","195","846","213","104","99","0","18","8","14","26","32","70","94","0","18","0","18","0","18","0","18","0","18","14","25","0","18","14","25","0","18","0","18","21","36","0","18","0","18","0","18","21","36","513","271","25","36","73","50","341","246","74","63",
"1400000US39049008171","Census Tract 81.71; Franklin County; Ohio","2424","653","28","36","812","206","1172","628","412","354","1924","641","28","36","674","212","1011","620","211","154","223","186","0","13","41","67","59","63","123","170","0","13","0","13","0","13","0","13","0","13","90","96","0","13","45","86","45","45","0","13","0","13","0","13","0","13","0","13","0","13","187","121","0","13","52","51","57","57","78","90",
"1400000US39049008172","Census Tract 81.72; Franklin County; Ohio","3828","717","304","245","731","308","2042","647","751","356","2632","631","8","15","262","180","1755","583","607","308","366","179","67","82","134","86","134","107","31","44","62","92","0","18","0","18","0","18","62","92","103","118","103","118","0","18","0","18","0","18","99","89","45","69","54","68","0","18","0","18","566","242","81","87","281","201","153","131","51","71",
"1400000US39049008210","Census Tract 82.10; Franklin County; Ohio","1105","323","62","54","231","96","545","326","267","96","857","313","25","27","200","87","474","317","158","65","147","81","0","13","16","13","65","57","66","48","34","46","27","44","5","9","2","5","0","13","23","22","5","8","10","15","0","13","8","13","0","13","0","13","0","13","0","13","0","13","44","34","5","8","0","13","4","6","35","32",
"1400000US39049008230","Census Tract 82.30; Franklin County; Ohio","944","198","58","52","412","147","355","135","119","86","579","162","27","38","275","115","255","118","22","24","250","97","11","17","101","58","41","42","97","82","17","24","0","13","17","24","0","13","0","13","32","35","7","12","0","13","25","33","0","13","38","35","13","20","19","29","6","7","0","13","28","34","0","13","0","13","28","34","0","13",
"1400000US39049008241","Census Tract 82.41; Franklin County; Ohio","1327","237","6","11","514","183","517","164","290","158","1074","228","0","13","378","147","443","155","253","153","152","96","3","5","120","95","19","17","10","12","3","7","3","7","0","13","0","13","0","13","9","12","0","13","0","13","7","11","2","4","0","13","0","13","0","13","0","13","0","13","89","50","0","13","16","19","48","33","25","26",
"1400000US39049008242","Census Tract 82.42; Franklin County; Ohio","3851","520","20","31","1053","391","1988","443","790","381","2552","531","20","31","683","380","1381","360","468","256","342","179","0","18","68","63","219","160","55","67","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","18","28","0","18","18","28","0","18","0","18","939","361","0","18","284","172","388","201","267","256",
"1400000US39049008311","Census Tract 83.11; Franklin County; Ohio","1468","221","140","99","425","119","548","220","355","141","1005","194","0","13","252","92","494","209","259","123","239","121","58","74","70","61","27","33","84","68","101","86","75","72","26","40","0","13","0","13","7","10","7","10","0","13","0","13","0","13","26","33","0","13","26","33","0","13","0","13","90","76","0","13","51","58","27","41","12","24",
"1400000US39049008312","Census Tract 83.12; Franklin County; Ohio","1391","310","107","79","544","245","627","221","113","71","1051","279","16","20","486","243","436","163","113","71","186","106","10","16","58","54","118","84","0","13","57","67","57","67","0","13","0","13","0","13","6","13","0","13","0","13","6","13","0","13","24","42","24","42","0","13","0","13","0","13","67","90","0","13","0","13","67","90","0","13",
"1400000US39049008321","Census Tract 83.21; Franklin County; Ohio","1644","419","96","118","283","131","712","399","553","152","1219","406","0","13","173","87","625","394","421","132","174","107","0","13","49","62","11","12","114","85","0","13","0","13","0","13","0","13","0","13","79","116","79","116","0","13","0","13","0","13","19","22","0","13","0","13","6","10","13","19","153","78","17","25","61","47","70","56","5","8",
"1400000US39049008322","Census Tract 83.22; Franklin County; Ohio","2414","388","52","51","864","261","885","347","613","306","1874","390","32","49","574","227","759","296","509","289","229","121","0","13","129","120","10","16","90","72","22","25","0","13","22","25","0","13","0","13","43","40","9","14","20","32","0","13","14","22","46","44","11","19","35","41","0","13","0","13","200","142","0","13","84","82","116","111","0","13",
"1400000US39049008330","Census Tract 83.30; Franklin County; Ohio","801","170","32","36","176","122","217","137","376","152","586","128","23","34","65","55","162","99","336","129","155","95","0","13","111","83","33","39","11","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","27","38","0","13","0","13","0","13","27","38","33","37","9","15","0","13","22","33","2","7",
"1400000US39049008340","Census Tract 83.40; Franklin County; Ohio","1989","539","118","137","581","346","527","348","763","445","1479","453","71","116","340","176","327","271","741","437","100","101","0","18","0","18","78","91","22","40","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","3","22","0","18","3","22","0","18","0","18","407","260","47","70","238","190","122","152","0","18",
"1400000US39049008350","Census Tract 83.50; Franklin County; Ohio","3965","852","0","18","1453","472","1733","580","779","632","2722","491","0","18","1062","352","1211","420","449","252","525","339","0","18","247","258","138","90","140","195","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","17","0","18","9","17","0","18","0","18","709","399","0","18","135","154","384","291","190","234",
"1400000US39049008360","Census Tract 83.60; Franklin County; Ohio","3290","830","19","30","403","188","1330","327","1538","820","2587","811","19","30","331","181","958","253","1279","783","125","87","0","18","0","18","14","23","111","88","25","41","0","18","0","18","25","41","0","18","79","124","0","18","0","18","79","124","0","18","0","18","0","18","0","18","0","18","0","18","474","161","0","18","72","68","254","159","148","101",
"1400000US39049008380","Census Tract 83.80; Franklin County; Ohio","2231","344","167","159","424","127","1003","368","637","207","1595","288","71","78","255","94","768","278","501","190","128","84","24","37","30","34","26","30","48","52","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","87","97","23","35","0","18","64","92","0","18","421","121","49","75","139","84","145","69","88","55",
"1400000US39049008381","Census Tract 83.81; Franklin County; Ohio","2373","383","0","13","805","291","786","236","782","318","1818","363","0","13","653","315","650","217","515","264","296","155","0","13","103","75","31","30","162","134","10","15","0","13","0","13","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","249","121","0","13","49","65","95","68","105","80",
"1400000US39049008382","Census Tract 83.82; Franklin County; Ohio","2034","293","5","9","333","203","1153","267","543","300","1720","285","5","9","263","172","976","264","476","253","104","82","0","13","22","34","54","62","28","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","210","98","0","13","48","58","123","78","39","46",
"1400000US39049008400","Census Tract 84; Franklin County; Ohio","2149","328","5","7","347","114","1248","289","549","206","1502","189","5","7","268","104","868","179","361","121","133","130","0","13","3","4","34","34","96","125","0","13","0","13","0","13","0","13","0","13","4","6","0","13","2","4","2","4","0","13","21","19","0","13","0","13","21","19","0","13","489","288","0","13","74","51","323","284","92","63",
"1400000US39049008500","Census Tract 85; Franklin County; Ohio","3771","409","20","29","900","223","2309","423","542","235","2775","398","20","29","574","169","1814","382","367","160","44","53","0","18","13","22","31","49","0","18","37","55","0","18","37","55","0","18","0","18","45","70","0","18","0","18","45","70","0","18","45","42","0","18","29","33","16","27","0","18","825","219","0","18","247","122","403","167","175","108",
"1400000US39049008710","Census Tract 87.10; Franklin County; Ohio","797","244","46","72","234","140","344","215","173","148","720","234","46","72","180","125","332","214","162","142","49","53","0","13","26","43","12","19","11","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","25","0","13","15","25","0","13","0","13","13","21","0","13","13","21","0","13","0","13",
"1400000US39049008720","Census Tract 87.20; Franklin County; Ohio","1602","402","40","63","581","247","460","265","521","258","1305","352","0","13","431","188","395","217","479","273","75","65","0","13","62","60","0","13","13","22","68","73","40","63","28","37","0","13","0","13","2","11","0","13","2","11","0","13","0","13","29","56","0","13","0","13","0","13","29","56","123","121","0","13","58","87","65","81","0","13",
"1400000US39049008730","Census Tract 87.30; Franklin County; Ohio","592","166","81","54","258","102","156","107","97","82","390","117","0","13","191","80","114","66","85","81","35","52","0","13","0","13","35","52","0","13","79","53","72","52","7","12","0","13","0","13","9","17","9","17","0","13","0","13","0","13","11","15","0","13","11","15","0","13","0","13","68","75","0","13","49","74","7","10","12","14",
"1400000US39049008811","Census Tract 88.11; Franklin County; Ohio","673","210","18","28","37","26","195","69","423","213","479","196","0","13","37","26","128","47","314","196","123","57","0","13","0","13","62","55","61","30","18","24","0","13","0","13","0","13","18","24","0","13","0","13","0","13","0","13","0","13","23","28","18","28","0","13","5","8","0","13","30","49","0","13","0","13","0","13","30","49",
